flight_id,date,pilot_id,aircraft_id,mission_type,duration_hours,fuel_used_lbs,status,notes
FL1928,2025-04-11,P019,A011,Patrol,2.8,5055,Cancelled,Emergency patrol training
FL1929,2025-04-11,P007,A017,Training,1.7,3555,Completed,Joint force training exercise
FL1930,2025-04-11,P020,A006,Reconnaissance,4.4,8305,Completed,Coastal reconnaissance operation
FL1931,2025-04-12,P008,A015,Patrol,2.8,5287,Completed,Advanced patrol training
FL1932,2025-04-12,P013,A015,Transport,2.2,4496,Completed,Successful transport operation
FL1933,2025-04-12,P008,A017,Patrol,3.6,7013,Completed,patrol systems check completed
FL1934,2025-04-12,P019,A013,Combat,4.5,8219,Completed,Weather-related combat mission
FL1935,2025-04-12,P017,A013,Reconnaissance,3.0,5815,Completed,Weather-related reconnaissance mission
FL1936,2025-04-12,P020,A015,Combat,4.3,8449,Completed,Night combat mission
FL1937,2025-04-12,P020,A002,Combat,4.6,9290,Completed,Standard combat procedures
FL1938,2025-04-12,P017,A019,Transport,2.7,5605,Completed,Joint force transport exercise
FL1939,2025-04-12,P010,A014,Patrol,3.7,6783,Completed,Weather-related patrol mission
FL1940,2025-04-12,P006,A003,Patrol,3.4,6317,Completed,Successful patrol operation
FL1941,2025-04-13,P001,A002,Patrol,2.6,5221,Completed,Night patrol mission
FL1942,2025-04-13,P010,A014,Patrol,3.5,7221,Completed,patrol systems check completed
FL1943,2025-04-13,P018,A008,Training,1.6,3307,Completed,Emergency training training
FL1944,2025-04-13,P019,A013,Patrol,3.4,6203,Completed,Emergency patrol training
FL1945,2025-04-13,P014,A010,Transport,2.1,3938,Completed,Weather-related transport mission
FL1946,2025-04-13,P004,A002,Patrol,3.8,6939,Completed,Joint force patrol exercise
FL1947,2025-04-13,P018,A009,Combat,4.2,8666,Cancelled,Routine combat mission
FL1948,2025-04-13,P008,A015,Combat,4.9,10107,Cancelled,combat systems check completed
FL1949,2025-04-13,P020,A010,Training,2.3,4775,Cancelled,Routine training mission
FL1950,2025-04-13,P014,A012,Reconnaissance,4.3,7836,Cancelled,Joint force reconnaissance exercise
FL1951,2025-04-14,P007,A019,Combat,4.3,8632,Completed,Advanced combat training
FL1952,2025-04-14,P015,A011,Combat,3.9,7500,Completed,Weather-related combat mission
FL1953,2025-04-14,P018,A009,Reconnaissance,3.1,5756,Cancelled,Advanced reconnaissance training
FL1954,2025-04-14,P018,A016,Transport,3.1,6284,Completed,Night transport mission
FL1955,2025-04-14,P017,A002,Transport,3.2,5771,Completed,Emergency transport training
FL1956,2025-04-14,P014,A016,Reconnaissance,2.9,5720,Completed,reconnaissance systems check completed
FL1957,2025-04-14,P018,A006,Transport,2.4,4552,Cancelled,Successful transport operation
FL1958,2025-04-14,P004,A002,Patrol,3.4,6230,Completed,Successful patrol operation
FL1959,2025-04-14,P018,A007,Training,2.5,5033,Completed,Coastal training operation
FL1960,2025-04-14,P004,A006,Reconnaissance,2.9,5743,Completed,Advanced reconnaissance training
FL1961,2025-04-15,P013,A002,Patrol,3.7,7512,Cancelled,Joint force patrol exercise
FL1962,2025-04-15,P009,A018,Transport,2.2,4416,Completed,Advanced transport training
FL1963,2025-04-15,P006,A010,Reconnaissance,3.4,6921,Completed,Advanced reconnaissance training
FL1964,2025-04-15,P005,A002,Combat,3.9,7152,Completed,Coastal combat operation
FL1965,2025-04-15,P009,A008,Combat,4.8,9051,Completed,Night combat mission
FL1966,2025-04-15,P005,A017,Combat,4.0,7683,Completed,Emergency combat training
FL1967,2025-04-15,P003,A008,Patrol,2.9,5984,Completed,Weather-related patrol mission
FL1968,2025-04-15,P013,A007,Patrol,3.8,6925,Completed,patrol systems check completed
FL1969,2025-04-15,P006,A007,Transport,3.3,6863,Completed,Standard transport procedures
FL1970,2025-04-15,P006,A011,Reconnaissance,3.1,6200,Completed,Successful reconnaissance operation
FL1971,2025-04-16,P018,A018,Reconnaissance,3.7,7490,Completed,Night reconnaissance mission
FL1972,2025-04-16,P011,A002,Combat,4.4,9176,Completed,Joint force combat exercise
FL1973,2025-04-16,P009,A017,Patrol,3.6,7359,Completed,Routine patrol mission
FL1974,2025-04-16,P006,A014,Reconnaissance,3.3,6193,Cancelled,Weather-related reconnaissance mission
FL1975,2025-04-16,P012,A018,Combat,3.6,6927,Completed,Standard combat procedures
FL1976,2025-04-16,P018,A020,Patrol,3.2,6352,Cancelled,Advanced patrol training
FL1977,2025-04-16,P013,A006,Combat,4.2,8267,Completed,Successful combat operation
FL1978,2025-04-16,P013,A007,Combat,4.7,9310,Completed,Successful combat operation
FL1979,2025-04-16,P013,A012,Combat,4.5,9419,Completed,Routine combat mission
FL1980,2025-04-16,P001,A007,Transport,3.4,6266,Completed,Joint force transport exercise
FL1981,2025-04-17,P013,A001,Patrol,3.1,6250,Cancelled,Joint force patrol exercise
FL1982,2025-04-17,P012,A019,Training,2.7,5329,Completed,Routine training mission
FL1983,2025-04-17,P002,A017,Reconnaissance,3.3,6244,Completed,Successful reconnaissance operation
FL1984,2025-04-17,P013,A018,Training,2.2,4321,Completed,Weather-related training mission
FL1985,2025-04-17,P005,A016,Reconnaissance,2.9,5558,Completed,Advanced reconnaissance training
FL1986,2025-04-17,P018,A009,Training,2.6,5349,Completed,Advanced training training
FL1987,2025-04-17,P011,A002,Patrol,3.6,6698,Completed,Routine patrol mission
FL1988,2025-04-17,P011,A018,Reconnaissance,3.4,6812,Cancelled,Night reconnaissance mission
FL1989,2025-04-17,P007,A014,Combat,3.9,7284,Completed,Coastal combat operation
FL1990,2025-04-17,P015,A001,Reconnaissance,3.0,5497,Completed,Standard reconnaissance procedures
FL1991,2025-04-18,P019,A010,Training,1.7,3327,Completed,Routine training mission
FL1992,2025-04-18,P019,A001,Transport,2.7,5508,Completed,Coastal transport operation
FL1993,2025-04-18,P009,A005,Training,2.6,5031,Cancelled,Successful training operation
FL1994,2025-04-18,P014,A009,Training,1.9,3455,Completed,Routine training mission
FL1995,2025-04-18,P006,A015,Patrol,3.5,6968,Completed,Night patrol mission
FL1996,2025-04-18,P011,A012,Reconnaissance,3.5,6911,Completed,reconnaissance systems check completed
FL1997,2025-04-18,P004,A018,Transport,2.3,4632,Cancelled,Weather-related transport mission
FL1998,2025-04-18,P006,A014,Reconnaissance,3.8,7904,Completed,Routine reconnaissance mission
FL1999,2025-04-18,P005,A013,Patrol,2.6,5197,Completed,Standard patrol procedures
FL2000,2025-04-18,P018,A012,Reconnaissance,3.2,6352,Completed,Successful reconnaissance operation
